fmid,market_name,street,city,county,state,zip,website,facebook,twitter,youtube,othermedia,season1date,season1time,season2date,season2time,season3date,season3time,season4date,season4time,x,y,location,has_organic,has_bakedgoods,has_cheese,has_crafts,has_flowers,has_eggs,has_seafood,has_herbs,has_vegetables,has_honey,has_jams,has_maple,has_meat,has_nursery,has_nuts,has_plants,has_poultry,has_prepared,has_soap,has_trees,has_wine,has_coffee,has_beans,has_fruits,has_grains,has_juices,has_mushrooms,has_petfood,has_tofu,has_wildharvested,accepts_credit,accepts_wic,accepts_wiccash,accepts_sfmnp,accepts_snap,updatetime,updatetime_unparsed
1003311,St. Maries Farmers Market,"Main Street, near Hughes Historical House",St. Maries,Benewah,Idaho,83861,,,,,,,,,,,,,,-116.567,47.3152,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,2009
1011219,St. Mark's and St. John's Farm Stand,1245 Culver Road,Rochester,Monroe,New York,14609,,,,,,07/11/2015 to 09/12/2015,Sat: 9:30 AM-12:30 PM;,,,,,,,-77.5621880,43.1680680,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,2015-06-08T09:31:33+00:00,6/8/2015 9:31:33 AM
1000076,St. Mark's Church Greenmarket,E 10 St. & 2 Av,New York,New York,New York,10003,http://www.grownyc.org,https://www.facebook.com/ManhattanGreenmarkets,,,,06/04/2013 to 11/26/2013,Tue: 8:00 AM-7:00 PM;,,,,,,,-73.9868166,40.7297528,Other,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,2013-07-23T15:41:12+00:00,7/23/2013 3:41:12 PM
1004893,St. Mary's Market Days,3700 Washington Avenue,Evansville,Vanderburgh,Indiana,47750,http://www.stmarys.org,,,,,June to September,Thu:8:30 AM - 1:00 PM;,,,,,,,-87.50396,37.96362,Healthcare Institution,True,True,True,True,True,False,False,True,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2012-04-30T15:41:06+00:00,4/30/2012 3:41:06 PM
1007198,St. Marys Farmers Market,411 3rd Street,St. Marys,Pleasants County,West Virginia,,,,,,,,,,,,,,,-81.2039,39.3909,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,2011
1004402,St. Matthews Farmers Market,330 N. Hubbard Lane,Louisville,Jefferson,Kentucky,40207,,,,,,,,,,,,,,-85.6454,38.2512,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,2009
1000123,St. Olaf Community Campus Farmers Market,2901 Emerson Ave S,Minneapolis,Hennepin,Minnesota,55411,http://www.iatp.org/minimarkets,,,,,July to September,Wed:4:00 PM - 7:00 PM;,,,,,,,-93.294718,44.950616,"Faith-based institution (e.g., church, mosque, synagogue, temple)",,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,2012-05-11T15:03:18+00:00,5/11/2012 3:03:18 PM
1019041,St. Paris Farmers Market,135 W. Main Street,Saint Paris,Champaign,Ohio,43072,,SaintParis FarmersMarket,,,,,Fri: 2:30 PM-6:00 PM;,,,,,,,-83.953592,40.125993,,,True,False,False,True,False,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,2018-04-05T12:37:56+00:00,4/5/2018 12:37:56 PM
1007809,St. Paul Farmers Market,290 5th Street E,St. Paul,Ramsey,Minnesota,55101,http://www.stpaulfarmersmarket.com,http://www.facebook.com/stpaulfarmersmarket.com,https//twitter.com/StPaulMarket,,,04/30/2016 to 11/20/2016,Sat: 6:00 AM-1:00 PM;Sun: 8:00 AM-1:00 PM;,12/03/2016 to 04/22/2017,Sat: 9:00 AM-1:00 PM;,,,,,-93.085509,44.949752,,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,True,True,True,2016-04-01T13:06:32+00:00,4/1/2016 1:06:32 PM
1004429,St. Paul UCC Farmers' Market,1302 F Street,Lincoln,Lancaster,Nebraska,68508,,,,,,05/28/2013 to 10/01/2013,Tue: 4:30 PM-7:30 PM;,,,,,,,-96.7021989,40.8050740,"Faith-based institution (e.g., church, mosque, synagogue, temple)",True,True,False,False,True,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,True,2013-06-17T12:33:16+00:00,6/17/2013 12:33:16 PM
1006894,St. Paul's Farmers Market,Rts. 0 166,Beachwood,Ocean,New Jersey,,,,,,,,,,,,,,,-74.1883,39.9377,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,2009
1007641,St. Peter Farmers Market,Grace and US Hwy 169,St. Peter,Nicollet,Minnesota,56082,,,,,,,,,,,,,,-93.958,44.3233,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,2009
1012278,St. Petersburg Saturday Morning Market,First Street and First Avenue South,St Petersburg,Pinellas,Florida,33701,http://www.saturdaymorningmarket.com,https://www.facebook.com/Saturday-Morning-Market,SPSatAMMkt,,,10/01/2016 to 05/27/2017,Sat: 9:00 AM-2:00 PM;,06/04/2016 to 08/27/2016,Sat: 9:00 AM-1:00 PM;,,,,,-82.631968,27.777957,,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,2016-07-06T16:14:47+00:00,7/6/2016 4:14:47 PM
1011940,St. Stanislaus of Michigan City Farmer's Market,109 Ann Street,Michigan City,LaPorte,Indiana,46360,,https://m.facebook.com/ststansfarmersmarket/,,,,04/30/2016 to 10/29/2016,Sat: 8:00 AM-1:00 PM;,,,,,,,-86.896989,41.707849,,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,True,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,True,True,False,2016-05-09T14:05:59+00:00,5/9/2016 2:05:59 PM
1011217,St. Stephen's Farm Stand,350 Chili Avenue,Rochester,Monroe,New York,14611,,,,,,07/09/2015 to 09/03/2015,Thu: 3:00 PM-7:00 PM;,,,,,,,-77.6460641,43.1474500,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,2015-06-08T09:29:03+00:00,6/8/2015 9:29:03 AM
1007227,St. Ursula Parish,Duncan Ave @ Kirk Ave,Allison Park,Allegheny,Pennsylvania,15101,,,,,,,,,,,,,,-79.9624,40.5595,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Apr 26 2010  2:02PM
1005615,St.John Farmers Market,4th & Main,St. John,Stafford,Kansas,67576,,,,,,,,,,,,,,-98.7616,38.0024,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,2009
1009337,Stadium Village Farmers Market,801 South Meridian Street,Indianapolis,,Indiana,46225,,https://www.facebook.com/StadiumVillageMarket,,,,,,,,,,,,-86.1589,39.7564,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,2013
1012766,Stafford Community Farmers' Market,3 Stafford Street,Stafford Springs,Tolland,Connecticut,06076,http://Www.staffordcommunityfarmersmarket.com,Stafford Community Farmers Market,,,,06/11/2016 to 10/29/2016,Sat: 9:00 AM-1:00 PM;,,,,,,,-72.2842559,41.9575977,,False,True,True,True,True,True,False,False,True,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,2016-08-08T09:47:49+00:00,8/8/2016 9:47:49 AM
1007657,STAMFORD - BARTLETT ARBORETUM & GARDENS FARMERS’ MARKET,"Bartlett Arboretum & Gardens, 151 Brookdale Road",Stamford,Fairfield,Connecticut,06901,http://www.bartlettarboretum.org/newsevents/farmersmarket2009/,,,,,,,,,,,,,-73.5377,41.055,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,2009
1007498,Stamford - High RidgeFarmers' Market,1000 High Ridge Road,Stamford,Fairfield,Connecticut,06901,,,,,,,,,,,,,,-73.5483,41.1057,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,2009
1007476,Stamford Farmers Market,"Latham Park, Lower Prospect and Forest Streets",Stamford,Fairfield,Connecticut,,,,,,,,,,,,,,,-73.5351,41.0566,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,2009
1007512,Stamford Museum & Nature Center Farmers’ Market,39 Scofieldtown Road,Stamford,Fairfield,Connecticut,,,,,,,,,,,,,,,-73.5452,41.1236,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,2011
1000291,Stanford CFM,Tressider Union,Standord,Santa Clara,California,94305,,,,,,,,,,,,,,-122.171,37.4244,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,2009
1000153,Stanford Farmers Market,,Stanford,Judith Basin,Montana,,http://www.stanfordfarmersmarket.com,,,,,,,,,,,,,-110.349,47.2719,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,2011
1004260,STANLEY FARMERS MARKET,,STANLEY,Chippewa,Wisconsin,,,,,,,,,,,,,,,-90.9366,44.9598,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,2011
1018211,Stanly Commons Farmers Market,1000 N. First St.,Albemarle,Stanly,North Carolina,28001,,Stanly Commons Farmers Market,,,Instagram:  stanlycommonsfarmersmarket,01/01/2017 to 12/31/2017,Mon: 9:00 AM-1:00 PM;,,,,,,,-80.197218,35.366184,,,True,True,False,True,True,True,True,True,True,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,2017-06-20T15:23:07+00:00,6/20/2017 3:23:07 PM
1000032,Stanton & Turner Open Air Farmers Market,Stanton and Alabama Avenue SE,Washington,District of Columbia,District of Columbia,20020,,,,,,,,,,,,,,-76.9752,38.8507,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,2009
1011056,Stapleton Fresh Market,,Denver,Denver,Colorado,,http://coloradofreshmarkets.com,Colorado Fresh Markets,ColoradoFreshMarkets@COfreshmarkets,,,06/21/2015 to 10/11/2015,Sun: 8:30 AM-12:30 PM;,,,,,,,-104.899743,39.758043,,True,True,False,False,False,False,False,False,True,True,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,2015-04-22T19:32:29+00:00,4/22/2015 7:32:29 PM
1003761,Star Valley Farmers' Market,981 North Main Street (Highway 89),Thayne,Lincoln,Wyoming,83127,http://www.starvalleyfarmersmarket.org,,,,,,,,,,,,,-111.004,42.9258,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Jun  2 2010 10:41AM
1011758,StarkFresh Corridor Farmer's Market,1800 block of Mahoning Rd. NE,Canton,Stark,Ohio,44705,http://www.starkfresh.org,www.facebook.com/starkfresh,,,,07/07/2016 to 10/06/2016,Thu: 3:00 PM-6:00 PM;,,,,,,,-81.351516,40.808886,,,True,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,2016-01-22T10:54:27+00:00,1/22/2016 10:54:27 AM
1000155,Starkville Community Market,,Starkville,Oktibbeha,Mississippi,39759,http://www.visit.starkville.org/market,https://www.facebook.com/mscollegetown,https://twitter.com/mscollegetown,,Pinterest,05/04/2013 to 08/31/2013,Tue: 4:00 PM-6:00 PM;Sat: 7:30 AM-10:30 AM;,,,,,,,-88.814166,33.462861,Other,True,True,False,True,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,True,False,False,True,True,2014-05-12T13:51:29+00:00,5/12/2014 1:51:29 PM
1001522,State Center Community Farmers' Market,300 West Preston Street,Baltimore,Baltimore City,Maryland,21201,,,,,,05/14/2014 to 11/12/2014,Wed: 10:00 AM-2:00 PM;,,,,,,,-76.622697,39.302068,Federal/State government building grounds,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,True,True,True,True,2014-04-01T13:49:30+00:00,4/1/2014 1:49:30 PM
1000361,State Center Farmers Market,100 block of West Main Street,State Center,Marshall,Iowa,50247,,https://www.facebook.com/statecenterfarmersmarket,,,,05/22/2015 to 10/09/2015,Fri: 5:00 PM-7:00 PM;,,,,,,,-93.164577,42.016469,,,True,True,True,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,True,True,True,True,False,2015-03-27T13:27:43+00:00,3/27/2015 1:27:43 PM
1007120,STATE COLLEGE FM,Locust Lane,State College,Centre County,Pennsylvania,,,,,,,,,,,,,,,-77.8564,40.7951,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,2011
1010555,State Farmers Market,1201 Agriculture St,Raleigh,Wake,North Carolina,27603,http://www.ncagr.gov,North Carolina state farmers market,,,,01/01/2014 to 12/31/2014,Sat: 8:00 AM-3:00 PM;,,,,,,,-78.6627384,35.7636335,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2014-08-26T12:39:19+00:00,8/26/2014 12:39:19 PM
1001980,State Street Farmers Market,Stat Street,Bristol,Sullivan,Tennessee,37625,http://www.brisltn.org/venue/farmersmarketindex.html,,,,,,,,,,,,,-82.1388,36.5844,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,2009
1010401,Statehouse Market,Robert D. Orr Plaza,"Indianapolis,",Marion,Indiana,46204,http://www.statehousemarket.com/,https://www.facebook.com/StatehouseMarket,https://twitter.com/statehousemkt/,https://www.youtube.com/channel/UCa4gS6Hm3Cp9I3YSaxzoAow,,,Thu: 10:30 AM-1:30 PM;,,,,,,,-86.1653813,39.7686865,Local government building grounds,True,True,True,False,True,True,False,True,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2014-08-05T10:19:46+00:00,8/5/2014 10:19:46 AM
1000082,Staten Island Ferry/Whitehall Greenmarket,4 South Street (inside terminal),New York,New York,New York,10004,http://www.grownyc.org,https://www.facebook.com/ManhattanGreenmarkets,,,,01/01/2013 to 12/31/2013,Tue: 8:00 AM-7:00 PM;Fri: 8:00 AM-7:00 PM;,,,,,,,-74.013648,40.701952,Other,False,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,True,True,2013-07-23T15:16:44+00:00,7/23/2013 3:16:44 PM
1000094,Staten Island Mall Greenmarket,Richmond Ave Entrance (Parking Lot),Staten Island,Richmond,New York,10314,http://www.grownyc.org,https://www.facebook.com/StatenIslandGreenmarkets,,,,06/15/2013 to 11/23/2013,Sat: 8:00 AM-3:00 PM;,,,,,,,-74.162908,40.603429,Private business parking lot,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,True,True,2013-07-23T14:47:04+00:00,7/23/2013 2:47:04 PM
1009544,"Statesville Market and Exchange, Inc.",646 Baily Farm Road,Statesville,,North Carolina,28625,http://www.statesvillemarket.com/fresh_seafood_north_carolina_Statesville_Market.html,https://www.facebook.com/pages/Statesville-Market-and-Exchange/212676365430425,,,,,,,,,,,,-80.93,35.9002,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,2013
1000420,Stateville Rotary Farmers Market,East Sharpe Street,Statesville,Iredell,North Carolina,28677,,,,,,,,,,,,,,-80.9019,35.7725,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,2009
1009353,Statham Farmers Market,Railroad Street,Statham,,Georgia,30666,,https://www.facebook.com/stathamfarmersmarket,,,,,,,,,,,,-83.6024,33.9681,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,2013
1004682,Staunton/Augusta Farmers' Market,Johnson St. and Byers St.,Staunton,Augusta,Virginia,24401,http://www.safarmersmarket.com,https://www.facebook.com/safarmersmarket?ref=nf,,,,04/03/2013 to 11/23/2013,Wed: 7:00 AM-12:00 PM;Sat: 7:00 AM-12:00 PM;,,,,,,,-79.073882,38.147889,Local government building grounds,,True,True,True,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,2014-03-31T16:16:14+00:00,3/31/2014 4:16:14 PM
1002368,Stayton Market,400 West Virginia Street,Stayton,Marion,Oregon,97383,http://www.staytonmarket.com,,,,,January to December,Mon:4:00 pm - 6:00 pm;,,,,,,,-122.798,44.8,Local government building grounds,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,2011-05-11T16:40:46+00:00,5/11/2011 4:40:46 PM
1012100,STCC Farmers' Market,One Armory Square,Springfield,Hampden,Massachusetts,01102,,https://www.facebook.com/pages/Springfield-Technical-Community-College/109746082384737?fref=ts,,,,08/17/2016 to 10/26/2016,Wed: 12:00 PM-3:00 PM;,,,,,,,-72.579662,42.108206,,,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,2016-06-29T10:44:42+00:00,6/29/2016 10:44:42 AM
1018918,STCC Open Air Market,180 Airport Road,Shippensburg,Cumberland,Pennsylvania,17257,,https://www.facebook.com/STCCOpenAirMarket/,https://twitter.com/StccOAM,,https://www.instagram.com/stccopenairmarket/,05/07/2018 to 09/24/2018,Mon: 3:00 PM-7:00 PM;,10/01/2018 to 10/29/2018,Mon: 3:00 PM-6:00 PM;,,,,,-77.477569,40.050647,,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,False,True,False,True,True,False,False,True,True,True,False,True,False,2018-01-24T11:54:48+00:00,1/24/2018 11:54:48 AM
1003774,Ste Genevieve County Farmers Market,Corner of Third & Jefferson Sts,Ste. Genevieve,Ste. Genevieve,Missouri,,,,,,,,,,,,,,,-90.0453,37.9853,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,2009
1000761,Steeleville Farmers Market,107 West Broadway,Steeleville,Randolph,Illinois,62288,,,,,,,,,,,,,,-89.6587,38.0071,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,2009
1012145,Steilacoom Farmers' Market,Lafayette and Wilkes Street,Steilacoom,Pierce,Washington,98388,http://www.townofsteilacoom.com/267/Farmers-market,https://www.facebook.com/Steilacoom-Farmers-Market-145578922125401/,,,,,Wed: 3:00 PM-7:00 PM;,,,,,,,-122.5984882,47.1727753,,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,True,True,2016-06-30T16:09:04+00:00,6/30/2016 4:09:04 PM
1016809,stephenson county farmers market,1805 South West Ave.,Freeport,Stephenson,Illinois,61032,,https://www.facebook.com/Stephenson-County-Farmers-Market,,,,05/13/2017 to 10/31/2017,Tue: 12:00 PM-4:00 PM;Sat: 8:00 AM-12:30 PM;,,,,,,,-89.631011,42.274125,,,True,False,True,True,True,False,True,False,True,True,True,True,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,2017-01-28T12:10:30+00:00,1/28/2017 12:10:30 PM
1004489,Stephenson Farmers' Market,MSU Extension Bldg. parking lot,Stephenson,Menominee,Michigan,49887,,,,,,,,,,,,,,-87.6195,45.4208,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,2009
1000927,Sterling Farmers Market,Park st. at Town Hall,Sterling,Worcester,Massachusetts,01564,,,,,,,,,,,,,,-71.762,42.4362,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,May 10 2010  6:42PM
1018568,Steuben County Farmers Market,317 S Wayne St,Angola,Steuben,Indiana,46703,https://www.localharvest.org/steuben-county-farmers-market-M23990,https://www.facebook.com/pages/Steuben-County-Farmers-Market/271725986257213,,,,05/06/2017 to 10/28/2017,Wed: 8:00 AM-12:00 PM;Sat: 8:00 AM-12:00 PM;,,,,,,,-84.9984478,41.6319660,,,True,False,True,True,True,False,True,True,True,True,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,True,True,True,True,2017-07-06T09:47:40+00:00,7/6/2017 9:47:40 AM
2000030,Steve Casey's Mobile Produce Market,,,,Illinois,,http://www.freshmoves.org/,https://www.facebook.com/freshmoves,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,2013
1002656,Stevens Point Farmers Market,"At intersection of Main St, and 2nd Street",Stevens Point,Portage,Wisconsin,54481,http://www.stevenspointfarmersmarket.org,,,,,05/01/2013 to 10/31/2013,Mon: 7:00 AM-8:00 PM;Tue: 7:00 AM-4:00 PM;Wed: 7:00 AM-4:00 PM;Thu: 7:00 AM-4:00 PM;Fri: 7:00 AM-4:00 PM;Sat: 7:00 AM-4:00 PM;,,,,,,,-89.585824,44.523376,Other,True,True,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,True,True,True,False,True,True,2014-08-04T08:44:18+00:00,8/4/2014 8:44:18 AM
1003874,Stevens Square Farmers Market,Franklin and Nicollet Ave S,Minneapolis,Hennepin,Minnesota,,http://www.iatp.org/minimarkets,,,,,,,,,,,,,-93.278,44.9629,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Jun  5 2010 12:01AM
1011975,Stevenson Farmers' Market,199 2nd st,stevenson,Skamania,Washington,98648,http://stevensonfarmersmarket.com,,,,,06/18/2016 to 10/08/2016,Sat: 10:00 AM-1:00 PM;,,,,,,,-121.883208,45.693968,,True,True,False,True,True,True,True,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,True,True,True,True,2016-05-21T14:12:14+00:00,5/21/2016 2:12:14 PM
1001749,Stillwater Farmers Market,"3rd & Pine Street, Riverview Parking Lot",Stillwater,Washington,Minnesota,55082,,https://www.facebook.com/pages/Stillwater-Minnesota-Farmers-Market/104646769583889,,,,06/14/2014 to 10/25/2014,Sat: 7:30 AM-12:00 PM;,,,,,,,-92.8079,45.0522,Private business parking lot,False,True,True,False,True,True,False,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,2014-04-23T11:03:22+00:00,4/23/2014 11:03:22 AM
1006353,Stillwater Farmers Market - Fall,611 N Perkins Rd,Stillwater,Payne,Oklahoma,74075,http://www.stillwaterfarmersmarket.com,https://www.facebook.com/stillwaterfarmersmarket,,,,09/05/2015 to 11/21/2015,Wed: 8:00 AM-1:00 PM;Sat: 8:00 AM-1:00 PM;,,,,,,,-97.050841,36.129400,,False,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,2015-03-27T10:59:35+00:00,3/27/2015 10:59:35 AM
1006352,Stillwater Farmers Market - Spring/Summer,Strickland Park,Stillwater,Payne,Oklahoma,74074,http://www.stillwaterfarmersmarket.com,https://www.facebook.com/stillwaterfarmersmarket,,,,04/04/2015 to 08/29/2015,Wed: 8:00 AM-1:00 PM;Sat: 8:00 AM-1:00 PM;,,,,,,,-97.0578150,36.1255870,,False,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,2015-03-27T11:06:23+00:00,3/27/2015 11:06:23 AM
1008850,Stillwater Farmers' Market - Winter,Northern Oklahoma College,Stillwater,Payne,Oklahoma,74075,http://www.stillwaterfarmersmarket.com,https://www.facebook.com/stillwaterfarmersmarket,,,,11/28/2015 to 03/26/2016,Sat: 10:00 AM-1:00 PM;,,,,,,,-97.072728,36.127356,,False,True,False,False,False,True,False,True,True,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2015-03-27T11:04:18+00:00,3/27/2015 11:04:18 AM
1009177,Stimmel's Saturday Farmer's Market,1220 Wooster St,Bowling Green,,Ohio,43402,http://www.localharvest.org/stimmels-saturday-farmers-market-M48452,,,,,,,,,,,,,-83.6719,41.3724,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,2013
1000722,Stockton Downtown Certified Farmers Market,200 Main Street,Stockton,San Joaquin,California,95201,http://www.sjcfarmersmarket.com,,,,,05/01/2013 to 10/30/2013,Wed: 8:00 AM-2:00 PM;,,,,,,,-121.287689,37.953072,Closed-off public street,True,True,False,True,True,True,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,True,2013-06-27T23:48:11+00:00,6/27/2013 11:48:11 PM
1001728,Stockton Farmers Market II,Highway 20 and Rush Street,Stockton,Jo Daviess,Illinois,61085,,,,,,May to October,Sat:8:00 AM - 12:00 PM;,,,,,,,-90.0113230,42.3570960,,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2012-05-14T22:58:44+00:00,5/14/2012 10:58:44 PM
